UniprotAccession	Organism	Kingdom	ProteinLength	SPPosition
Q9NQ34	Homo sapiens	Metazoa	198
Q9UHD0	Homo sapiens	Metazoa	177
Q9UHF4	Homo sapiens	Metazoa	553
Q9UIK5	Homo sapiens	Metazoa	374
Q9UKZ9	Homo sapiens	Metazoa	415
Q9Y251	Homo sapiens	Metazoa	543
Q9Y258	Homo sapiens	Metazoa	94
Q9Y279	Homo sapiens	Metazoa	399
A2AJB7	Mus musculus	Metazoa	192
F1N5C8	Bos taurus	Metazoa	445
O35314	Rattus norvegicus	Metazoa	675
O35744	Mus musculus	Metazoa	398
P00684	Rattus norvegicus	Metazoa	152
P00760	Bos taurus	Metazoa	246
P00794	Bos taurus	Metazoa	381
P01001	Bos taurus	Metazoa	80
P01131	Bos taurus	Metazoa	845
P01246	Bos taurus	Metazoa	217
P01326	Mus musculus	Metazoa	110
P01899	Mus musculus	Metazoa	362
P02702	Bos taurus	Metazoa	241
P02769	Bos taurus	Metazoa	607
P05623	Drosophila melanogaster	Metazoa	55
P07267	Saccharomyces cerevisiae	Fungi	405
P08721	Rattus norvegicus	Metazoa	317
P08905	Mus musculus	Metazoa	148
P0CX77	Saccharomyces cerevisiae	Fungi	362
P0CZ17	Saccharomyces cerevisiae	Fungi	362
P10354	Rattus norvegicus	Metazoa	466
P10493	Mus musculus	Metazoa	1245
P10820	Mus musculus	Metazoa	554
P11598	Rattus norvegicus	Metazoa	505
P12024	Drosophila melanogaster	Metazoa	1315
P12820	Bos taurus	Metazoa	1306
P12843	Rattus norvegicus	Metazoa	304
P14630	Rattus norvegicus	Metazoa	190
P15473	Rattus norvegicus	Metazoa	292
P15691	Bos taurus	Metazoa	190
P15693	Rattus norvegicus	Metazoa	540
P16303	Rattus norvegicus	Metazoa	565
P16368	Bos taurus	Metazoa	220
P16612	Rattus norvegicus	Metazoa	214
P16636	Rattus norvegicus	Metazoa	411
P17046	Rattus norvegicus	Metazoa	411
P19633	Rattus norvegicus	Metazoa	406
P21581	Rattus norvegicus	Metazoa	273
P21956	Mus musculus	Metazoa	463
P22063	Rattus norvegicus	Metazoa	1040
P26011	Mus musculus	Metazoa	806
P27657	Rattus norvegicus	Metazoa	465
P30919	Rattus norvegicus	Metazoa	345
P30922	Bos taurus	Metazoa	383
P31096	Bos taurus	Metazoa	278
P32478	Saccharomyces cerevisiae	Fungi	413
P33436	Rattus norvegicus	Metazoa	662
P41543	Saccharomyces cerevisiae	Fungi	476
P42264	Rattus norvegicus	Metazoa	919
P43497	Saccharomyces cerevisiae	Fungi	92
P48439	Saccharomyces cerevisiae	Fungi	350
P49182	Mus musculus	Metazoa	478
P52013	Caenorhabditis elegans	Metazoa	204
P53616	Saccharomyces cerevisiae	Fungi	420
P61823	Bos taurus	Metazoa	150
P61855	Drosophila melanogaster	Metazoa	79
P63090	Rattus norvegicus	Metazoa	168
P80311	Bos taurus	Metazoa	216
P97430	Mus musculus	Metazoa	131
P97884	Rattus norvegicus	Metazoa	96
Q00954	Rattus norvegicus	Metazoa	218
Q01965	Mus musculus	Metazoa	654
Q03180	Saccharomyces cerevisiae	Fungi	325
Q06703	Saccharomyces cerevisiae	Fungi	312
Q08481	Mus musculus	Metazoa	727
Q10746	Rattus norvegicus	Metazoa	101
Q28173	Bos taurus	Metazoa	416
Q5I0E7	Rattus norvegicus	Metazoa	235
Q61247	Mus musculus	Metazoa	491
Q61885	Mus musculus	Metazoa	246
Q62005	Mus musculus	Metazoa	623
Q62192	Mus musculus	Metazoa	661
Q62894	Rattus norvegicus	Metazoa	562
Q64385	Mus musculus	Metazoa	432
Q7KRU8	Drosophila melanogaster	Metazoa	205
Q7TQN3	Mus musculus	Metazoa	571
Q8BHP7	Mus musculus	Metazoa	681
Q8BK48	Mus musculus	Metazoa	559
Q8BPM6	Mus musculus	Metazoa	367
Q8BSU2	Mus musculus	Metazoa	246
Q8RUW5	Arabidopsis thaliana	Viridiplantae	433
Q8SXL2	Drosophila melanogaster	Metazoa	136
Q8T1G4	Dictyostelium discoideum	Other	181
Q91XZ4	Mus musculus	Metazoa	772
Q94K85	Arabidopsis thaliana	Viridiplantae	359
Q96318	Arabidopsis thaliana	Viridiplantae	524
Q99372	Rattus norvegicus	Metazoa	870
Q9C9G4	Arabidopsis thaliana	Viridiplantae	290
Q9D6Y1	Mus musculus	Metazoa	273
Q9EQX0	Mus musculus	Metazoa	117
Q9ES58	Rattus norvegicus	Metazoa	327
Q9GL30	Bos taurus	Metazoa	545
Q9JMI7	Mus musculus	Metazoa	250
Q9QXX3	Mus musculus	Metazoa	151
Q9SR37	Arabidopsis thaliana	Viridiplantae	524
O09165	Mus musculus	Metazoa	405
O54766	Rattus norvegicus	Metazoa	617
O54767	Rattus norvegicus	Metazoa	695
O55038	Mus musculus	Metazoa	109
O70165	Mus musculus	Metazoa	334
O89093	Mus musculus	Metazoa	97
P00593	Bos taurus	Metazoa	145
P00635	Saccharomyces cerevisiae	Fungi	467
P00730	Bos taurus	Metazoa	419
P00757	Mus musculus	Metazoa	256
P01015	Rattus norvegicus	Metazoa	477
P01027	Mus musculus	Metazoa	1663
P01175	Bos taurus	Metazoa	125
P01223	Bos taurus	Metazoa	138
P01237	Rattus norvegicus	Metazoa	226
P01268	Bos taurus	Metazoa	115
P01325	Mus musculus	Metazoa	108
P01902	Mus musculus	Metazoa	368
P02662	Bos taurus	Metazoa	214
P02754	Bos taurus	Metazoa	178
P02761	Rattus norvegicus	Metazoa	181
P02817	Bos taurus	Metazoa	213
P04421	Bos taurus	Metazoa	147
P04634	Rattus norvegicus	Metazoa	395
P04925	Mus musculus	Metazoa	254
P04937	Rattus norvegicus	Metazoa	2477
P05307	Bos taurus	Metazoa	510
P05371	Rattus norvegicus	Metazoa	447
P05545	Rattus norvegicus	Metazoa	416
P06868	Bos taurus	Metazoa	812
P07507	Bos taurus	Metazoa	103
P07897	Rattus norvegicus	Metazoa	2124
P08289	Rattus norvegicus	Metazoa	524
P08505	Mus musculus	Metazoa	211
P09056	Mus musculus	Metazoa	203
P10152	Bos taurus	Metazoa	148
P10889	Mus musculus	Metazoa	100
P12729	Dictyostelium discoideum	Other	168
P12763	Bos taurus	Metazoa	359
P12961	Mus musculus	Metazoa	212
P13205	Rattus norvegicus	Metazoa	121
P14095	Rattus norvegicus	Metazoa	96
P14211	Mus musculus	Metazoa	416
P14562	Rattus norvegicus	Metazoa	407
P15497	Bos taurus	Metazoa	265
P16382	Mus musculus	Metazoa	810
P16882	Mus musculus	Metazoa	650
P17164	Rattus norvegicus	Metazoa	462
P17475	Rattus norvegicus	Metazoa	411
P17697	Bos taurus	Metazoa	439
P18181	Mus musculus	Metazoa	240
P18418	Rattus norvegicus	Metazoa	416
P20241	Drosophila melanogaster	Metazoa	1302
P20334	Mus musculus	Metazoa	256
P20826	Mus musculus	Metazoa	273
P20959	Bos taurus	Metazoa	291
P21588	Rattus norvegicus	Metazoa	576
P21744	Rattus norvegicus	Metazoa	254
P22057	Rattus norvegicus	Metazoa	189
P24090	Rattus norvegicus	Metazoa	352
P24627	Bos taurus	Metazoa	708
P32803	Saccharomyces cerevisiae	Fungi	203
P35248	Rattus norvegicus	Metazoa	374
P35441	Mus musculus	Metazoa	1170
P36368	Mus musculus	Metazoa	261
P41361	Bos taurus	Metazoa	465
P45478	Bos taurus	Metazoa	306
P54837	Saccharomyces cerevisiae	Fungi	211
P80067	Rattus norvegicus	Metazoa	462
P80109	Bos taurus	Metazoa	839
P80747	Bos taurus	Metazoa	800
Q05359	Saccharomyces cerevisiae	Fungi	219
Q08879	Mus musculus	Metazoa	705
Q09332	Drosophila melanogaster	Metazoa	1548
Q12127	Saccharomyces cerevisiae	Fungi	133
Q28143	Bos taurus	Metazoa	456
Q60675	Mus musculus	Metazoa	3118
Q60736	Mus musculus	Metazoa	579
Q61001	Mus musculus	Metazoa	3718
Q61508	Mus musculus	Metazoa	559
Q61738	Mus musculus	Metazoa	1179
Q63617	Rattus norvegicus	Metazoa	999
Q64277	Mus musculus	Metazoa	311
Q7TMF5	Mus musculus	Metazoa	413
Q8C1Q4	Mus musculus	Metazoa	291
Q968Z6	Dictyostelium discoideum	Other	557
Q9LVC0	Arabidopsis thaliana	Viridiplantae	60
Q9LXD6	Arabidopsis thaliana	Viridiplantae	773
Q9SLY8	Oryza sativa subsp. japonica	Viridiplantae	424
Q9SU40	Arabidopsis thaliana	Viridiplantae	587
Q9VB68	Drosophila melanogaster	Metazoa	377
O08523	Mus musculus	Metazoa	2155
O08795	Mus musculus	Metazoa	521
O35310	Mus musculus	Metazoa	311
O77801	Bos taurus	Metazoa	132
O88917	Rattus norvegicus	Metazoa	1515
P00724	Saccharomyces cerevisiae	Fungi	532
P01139	Mus musculus	Metazoa	241
P01161	Rattus norvegicus	Metazoa	152
P01239	Bos taurus	Metazoa	229
P01323	Rattus norvegicus	Metazoa	110
P01887	Mus musculus	Metazoa	119
P01900	Mus musculus	Metazoa	365
P02466	Rattus norvegicus	Metazoa	1372
P02663	Bos taurus	Metazoa	222
P02672	Bos taurus	Metazoa	615
P02770	Rattus norvegicus	Metazoa	608
P04276	Rattus norvegicus	Metazoa	476
P04916	Rattus norvegicus	Metazoa	201
P05059	Bos taurus	Metazoa	449
P05533	Mus musculus	Metazoa	134
P05555	Mus musculus	Metazoa	1153
P06332	Mus musculus	Metazoa	457
P07154	Rattus norvegicus	Metazoa	334
P07727	Rattus norvegicus	Metazoa	457
P07759	Mus musculus	Metazoa	418
P09487	Bos taurus	Metazoa	524
P0CX79	Saccharomyces cerevisiae	Fungi	362
P10855	Mus musculus	Metazoa	92
P11590	Mus musculus	Metazoa	178
P12799	Bos taurus	Metazoa	444
P13432	Rattus norvegicus	Metazoa	146
P13599	Rattus norvegicus	Metazoa	366
P14423	Rattus norvegicus	Metazoa	146
P19137	Mus musculus	Metazoa	3083
P19427	Bos taurus	Metazoa	201
P21782	Bos taurus	Metazoa	168
P23389	Bos taurus	Metazoa	646
P23805	Bos taurus	Metazoa	371
P25236	Rattus norvegicus	Metazoa	385
P27654	Saccharomyces cerevisiae	Fungi	210
P28053	Bos taurus	Metazoa	469
P28798	Mus musculus	Metazoa	589
P29029	Saccharomyces cerevisiae	Fungi	562
P29788	Mus musculus	Metazoa	478
P30120	Rattus norvegicus	Metazoa	217
P31722	Rattus norvegicus	Metazoa	245
P32472	Saccharomyces cerevisiae	Fungi	135
P35355	Rattus norvegicus	Metazoa	604
P37889	Mus musculus	Metazoa	1221
P38574	Bos taurus	Metazoa	287
P43555	Saccharomyces cerevisiae	Fungi	445
P47178	Saccharomyces cerevisiae	Fungi	298
P48765	Bos taurus	Metazoa	970
P50229	Rattus norvegicus	Metazoa	92
P51868	Rattus norvegicus	Metazoa	413
P52193	Bos taurus	Metazoa	417
P54660	Dictyostelium discoideum	Other	143
P54900	Rattus norvegicus	Metazoa	215
P80221	Bos taurus	Metazoa	112
Q01129	Rattus norvegicus	Metazoa	354
Q05927	Bos taurus	Metazoa	574
Q05928	Mus musculus	Metazoa	177
Q07310	Rattus norvegicus	Metazoa	1578
Q12396	Saccharomyces cerevisiae	Fungi	444
Q556R7	Dictyostelium discoideum	Other	303
Q60994	Mus musculus	Metazoa	247
Q61789	Mus musculus	Metazoa	3330
Q62718	Rattus norvegicus	Metazoa	344
Q63041	Rattus norvegicus	Metazoa	1500
Q6IUU3	Rattus norvegicus	Metazoa	750
Q6QD51	Rattus norvegicus	Metazoa	949
Q71DJ5	Arabidopsis thaliana	Viridiplantae	393
Q8BHN3	Mus musculus	Metazoa	944
Q8H8C7	Oryza sativa subsp. japonica	Viridiplantae	356
Q8MLZ7	Drosophila melanogaster	Metazoa	441
Q8MM24	Drosophila melanogaster	Metazoa	439
Q8VCS0	Mus musculus	Metazoa	530
Q8VCT4	Mus musculus	Metazoa	565
Q9ERQ6	Rattus norvegicus	Metazoa	571
Q9FXT4	Oryza sativa subsp. japonica	Viridiplantae	417
Q9N2I2	Bos taurus	Metazoa	404
Q9N4D8	Caenorhabditis elegans	Metazoa	123
Q9NAX4	Dictyostelium discoideum	Other	464
Q9R1T7	Rattus norvegicus	Metazoa	200
Q9S7Y7	Arabidopsis thaliana	Viridiplantae	915
Q9TTE1	Bos taurus	Metazoa	411
Q9VYX7	Drosophila melanogaster	Metazoa	203
Q9Z0J8	Rattus norvegicus	Metazoa	348
Q9Z0K8	Mus musculus	Metazoa	512
B8JLQ9	Danio rerio	Metazoa	363
G5ED35	Caenorhabditis elegans	Metazoa	135
O02853	Bos taurus	Metazoa	191
O13547	Saccharomyces cerevisiae	Fungi	238
O35701	Mus musculus	Metazoa	481
O54861	Rattus norvegicus	Metazoa	825
O88188	Mus musculus	Metazoa	162
P00639	Bos taurus	Metazoa	282
P00669	Bos taurus	Metazoa	150
P00687	Mus musculus	Metazoa	511
P00697	Rattus norvegicus	Metazoa	148
P00711	Bos taurus	Metazoa	142
P00714	Rattus norvegicus	Metazoa	159
P01045	Bos taurus	Metazoa	619
P01179	Rattus norvegicus	Metazoa	125
P01322	Rattus norvegicus	Metazoa	110
P01346	Rattus norvegicus	Metazoa	180
P01347	Rattus norvegicus	Metazoa	186
P01572	Mus musculus	Metazoa	189
P02666	Bos taurus	Metazoa	224
P02668	Bos taurus	Metazoa	190
P02767	Rattus norvegicus	Metazoa	147
P02784	Bos taurus	Metazoa	134
P06399	Rattus norvegicus	Metazoa	782
P06797	Mus musculus	Metazoa	334
P07141	Mus musculus	Metazoa	552
P08796	Dictyostelium discoideum	Other	514
P09470	Mus musculus	Metazoa	1312
P0CX78	Saccharomyces cerevisiae	Fungi	362
P10279	Bos taurus	Metazoa	264
P10522	Bos taurus	Metazoa	248
P10758	Rattus norvegicus	Metazoa	165
P12346	Rattus norvegicus	Metazoa	698
P13504	Mus musculus	Metazoa	576
P13595	Mus musculus	Metazoa	1115
P14925	Rattus norvegicus	Metazoa	976
P15703	Saccharomyces cerevisiae	Fungi	313
P16235	Rattus norvegicus	Metazoa	700
P16975	Rattus norvegicus	Metazoa	301
P18761	Mus musculus	Metazoa	317
P19313	Rattus norvegicus	Metazoa	141
P19324	Mus musculus	Metazoa	417
P19999	Rattus norvegicus	Metazoa	238
P20029	Mus musculus	Metazoa	655
P20068	Rattus norvegicus	Metazoa	169
P20239	Mus musculus	Metazoa	713
P21570	Mus musculus	Metazoa	145
P22146	Saccharomyces cerevisiae	Fungi	559
P25031	Rattus norvegicus	Metazoa	175
P27274	Rattus norvegicus	Metazoa	126
P28319	Saccharomyces cerevisiae	Fungi	239
P28665	Mus musculus	Metazoa	1476
P28800	Bos taurus	Metazoa	492
P28825	Mus musculus	Metazoa	747
P29457	Rattus norvegicus	Metazoa	417
P30121	Rattus norvegicus	Metazoa	220
P30348	Rattus norvegicus	Metazoa	100
P31720	Rattus norvegicus	Metazoa	245
P32802	Saccharomyces cerevisiae	Fungi	667
P33767	Saccharomyces cerevisiae	Fungi	430
P34115	Dictyostelium discoideum	Other	730
P34116	Dictyostelium discoideum	Other	734
P35053	Rattus norvegicus	Metazoa	558
P36511	Rattus norvegicus	Metazoa	530
P39039	Mus musculus	Metazoa	239
P47001	Saccharomyces cerevisiae	Fungi	227
P54318	Rattus norvegicus	Metazoa	468
P56722	Bos taurus	Metazoa	979
Q02596	Mus musculus	Metazoa	151
Q05895	Mus musculus	Metazoa	956
Q26377	Drosophila melanogaster	Metazoa	154
Q3V1G4	Mus musculus	Metazoa	746
Q5XM24	Dictyostelium discoideum	Other	494
Q61450	Mus musculus	Metazoa	303
Q62813	Rattus norvegicus	Metazoa	338
Q62867	Rattus norvegicus	Metazoa	317
Q63180	Rattus norvegicus	Metazoa	789
Q63373	Rattus norvegicus	Metazoa	468
Q63376	Rattus norvegicus	Metazoa	662
Q64610	Rattus norvegicus	Metazoa	887
Q868Z9	Drosophila melanogaster	Metazoa	2898
Q8WMP9	Bos taurus	Metazoa	407
Q91XZ2	Mus musculus	Metazoa	779
Q924B5	Rattus norvegicus	Metazoa	250
Q99ML8	Mus musculus	Metazoa	113
Q9JLA3	Rattus norvegicus	Metazoa	1551
Q9QYH7	Rattus norvegicus	Metazoa	117
Q9Z1K9	Rattus norvegicus	Metazoa	827
A5HAK0	Danio rerio	Metazoa	149
O09049	Mus musculus	Metazoa	174
O55232	Rattus norvegicus	Metazoa	130
P00688	Mus musculus	Metazoa	508
P00773	Rattus norvegicus	Metazoa	266
P01048	Rattus norvegicus	Metazoa	430
P01180	Bos taurus	Metazoa	166
P01317	Bos taurus	Metazoa	105
P01830	Rattus norvegicus	Metazoa	161
P01831	Mus musculus	Metazoa	162
P01888	Bos taurus	Metazoa	118
P01901	Mus musculus	Metazoa	369
P04639	Rattus norvegicus	Metazoa	259
P04785	Rattus norvegicus	Metazoa	509
P06281	Mus musculus	Metazoa	402
P07151	Rattus norvegicus	Metazoa	119
P07214	Mus musculus	Metazoa	302
P07456	Bos taurus	Metazoa	179
P07808	Rattus norvegicus	Metazoa	98
P08904	Bos taurus	Metazoa	154
P09655	Rattus norvegicus	Metazoa	79
P10761	Mus musculus	Metazoa	424
P10959	Rattus norvegicus	Metazoa	549
P11151	Bos taurus	Metazoa	478
P11438	Mus musculus	Metazoa	406
P11654	Rattus norvegicus	Metazoa	1886
P11911	Mus musculus	Metazoa	220
P15247	Mus musculus	Metazoa	144
P15261	Mus musculus	Metazoa	477
P15589	Rattus norvegicus	Metazoa	577
P21743	Rattus norvegicus	Metazoa	272
P22388	Rattus norvegicus	Metazoa	202
P24063	Mus musculus	Metazoa	1162
P24807	Mus musculus	Metazoa	76
P27773	Mus musculus	Metazoa	505
P28088	Bos taurus	Metazoa	441
P29288	Rattus norvegicus	Metazoa	327
P31211	Rattus norvegicus	Metazoa	396
P31809	Mus musculus	Metazoa	521
P31836	Bos taurus	Metazoa	853
P33487	Arabidopsis thaliana	Viridiplantae	198
P35859	Rattus norvegicus	Metazoa	603
P49259	Bos taurus	Metazoa	1463
P50228	Mus musculus	Metazoa	132
P55203	Bos taurus	Metazoa	1110
P60042	Rattus norvegicus	Metazoa	116
P61312	Rattus norvegicus	Metazoa	146
P80746	Bos taurus	Metazoa	1048
P81160	Drosophila melanogaster	Metazoa	54
P83869	Drosophila melanogaster	Metazoa	46
P97710	Rattus norvegicus	Metazoa	509
Q00657	Rattus norvegicus	Metazoa	2326
Q02795	Saccharomyces cerevisiae	Fungi	286
Q03178	Saccharomyces cerevisiae	Fungi	341
Q09098	Mus musculus	Metazoa	99
Q23997	Drosophila melanogaster	Metazoa	452
Q3Y5Z3	Bos taurus	Metazoa	240
Q4V4I9	Drosophila melanogaster	Metazoa	182
Q62598	Rattus norvegicus	Metazoa	687
Q63345	Rattus norvegicus	Metazoa	245
Q63372	Rattus norvegicus	Metazoa	1530
Q63415	Rattus norvegicus	Metazoa	937
Q64550	Rattus norvegicus	Metazoa	535
Q76BW5	Oryza sativa subsp. japonica	Viridiplantae	290
Q7YSJ4	Dictyostelium discoideum	Other	708
Q86IV5	Dictyostelium discoideum	Other	258
Q8WML4	Bos taurus	Metazoa	580
Q91XA9	Mus musculus	Metazoa	473
Q949Y3	Arabidopsis thaliana	Viridiplantae	475
Q95M17	Bos taurus	Metazoa	472
Q99MA2	Rattus norvegicus	Metazoa	674
Q9JI59	Mus musculus	Metazoa	298
Q9JJS8	Rattus norvegicus	Metazoa	685
Q9R100	Mus musculus	Metazoa	827
Q9SUQ8	Arabidopsis thaliana	Viridiplantae	187
Q9V496	Drosophila melanogaster	Metazoa	3351
Q9VA83	Drosophila melanogaster	Metazoa	227
Q9VG55	Drosophila melanogaster	Metazoa	191
Q9VH14	Drosophila melanogaster	Metazoa	210
Q9VMD9	Drosophila melanogaster	Metazoa	2188
Q9WVJ9	Mus musculus	Metazoa	443
Q9Z0L3	Mus musculus	Metazoa	485
Q9ZWA9	Arabidopsis thaliana	Viridiplantae	451
A0A7J6K7I9	Toxoplasma gondii	Other	553
A2VBC4	Polybia paulista	Metazoa	322
A8CG82	Daboia siamensis	Metazoa	138
A8CG86	Daboia russelii	Metazoa	138
C7G3K3	Liocheles australasiae	Metazoa	80
D3GDK4	Cryptopygus antarcticus	Metazoa	225
O00092	Aspergillus fumigatus	Fungi	465
O00100	Aspergillus terreus	Fungi	466
O61705	Olivierus martensii	Metazoa	84
O64411	Zea mays	Viridiplantae	500
O93364	Crotalus adamanteus	Metazoa	516
O97939	Sus scrofa	Metazoa	1142
P00592	Sus scrofa	Metazoa	146
P00623	Crotalus adamanteus	Metazoa	138
P00625	Ovophis okinavensis	Metazoa	139
P00626	Vipera ammodytes ammodytes	Metazoa	138
P00701	Coturnix japonica	Metazoa	147
P00702	Phasianus colchicus colchicus	Metazoa	147
P00712	Capra hircus	Metazoa	142
P00772	Sus scrofa	Metazoa	266
P01083	Triticum aestivum	Viridiplantae	153
P01240	Ovis aries	Metazoa	229
P01269	Sus scrofa	Metazoa	115
P01315	Sus scrofa	Metazoa	108
P01484	Androctonus australis	Metazoa	85
P02670	Capra hircus	Metazoa	192
P02779	Oryctolagus cuniculus	Metazoa	91
P06867	Sus scrofa	Metazoa	809
P07981	Hypocrea jecorina	Fungi	459
P08751	Equus caballus	Metazoa	169
P09102	Gallus gallus	Metazoa	515
P09479	Gallus gallus	Metazoa	456
P0C1B3	Aspergillus oryzae	Fungi	499
P0C8G7	Pomacea canaliculata	Metazoa	286
P0CAR9	Cerastes cerastes	Metazoa	137
P0CAS0	Cerastes cerastes	Metazoa	136
P0CC17	Bothrops atrox	Metazoa	506
P0CS93	Gibberella zeae	Fungi	680
P0DJN6	Crotalus horridus	Metazoa	138
P0DUJ5	Pterois volitans	Metazoa	66
P14424	Vipera ammodytes ammodytes	Metazoa	138
P17454	Oryctolagus cuniculus	Metazoa	482
P17935	Vipera ammodytes ammodytes	Metazoa	138
P19874	Oryctolagus cuniculus	Metazoa	101
P21611	Gallus gallus	Metazoa	119
P21760	Gallus gallus	Metazoa	178
P22412	Sus scrofa	Metazoa	409
P22458	Oryctolagus cuniculus	Metazoa	475
P23807	Protobothrops flavoviridis	Metazoa	146
P24021	Aspergillus oryzae	Fungi	287
P24027	Crotalus durissus terrificus	Metazoa	138
P24091	Nicotiana tabacum	Viridiplantae	324
P24259	Sus scrofa	Metazoa	150
P26894	Sus scrofa	Metazoa	103
P31346	Sus scrofa	Metazoa	147
P31347	Oryctolagus cuniculus	Metazoa	149
P32760	Gallus gallus	Metazoa	165
P33183	Sambucus nigra	Viridiplantae	563
P34095	Entamoeba histolytica	Other	98
P35495	Sus scrofa	Metazoa	133
P37042	Gallus gallus	Metazoa	92
P42292	Gallus gallus	Metazoa	588
P45881	Bothrops jararacussu	Metazoa	138
P48819	Sus scrofa	Metazoa	459
P58738	Zea mays	Viridiplantae	269
P60770	Naja atra	Metazoa	83
P62694	Hypocrea jecorina	Fungi	513
P67970	Gallus gallus	Metazoa	107
P81702	Ceratocystis fimbriata f. sp. platani	Fungi	134
P82114	Bothrops moojeni	Metazoa	138
P82290	Anopheles gambiae	Metazoa	58
P83886	Allium sativum	Viridiplantae	181
P84810	Buthus occitanus tunetanus	Metazoa	91
Q02567	Phanerodontia chrysosporium	Fungi	378
Q09131	Glycine max	Viridiplantae	464
Q09140	Schizosaccharomyces pombe	Fungi	1448
Q17060	Apis mellifera	Metazoa	544
Q2HZ28	Bothrops erythromelas	Metazoa	138
Q2PWA3	Protobothrops mucrosquamatus	Metazoa	138
Q2VG86	Bombyx mori	Metazoa	369
Q2YHJ2	Craspedocephalus borneensis	Metazoa	138
Q41358	Sambucus nigra	Viridiplantae	570
Q4W1I8	Zinnia elegans	Viridiplantae	321
Q4WBS1	Aspergillus fumigatus	Fungi	438
Q53B58	Ophiophagus hannah	Metazoa	93
Q59Y31	Candida albicans	Fungi	533
Q60557	Mesocricetus auratus	Metazoa	671
Q64424	Myocastor coypus	Metazoa	470
Q6EH50	Phytolacca heterotepala	Viridiplantae	312
Q6PW77	Sarocladium strictum	Fungi	499
Q71QE8	Crotalus viridis viridis	Metazoa	138
Q7SZN0	Pseudonaja textilis	Metazoa	1460
Q84UV8	Nicotiana langsdorffii x Nicotiana sanderae	Viridiplantae	274
Q86LE5	Rhipicephalus microplus	Metazoa	110
Q8QGR0	Dendroaspis angusticeps	Metazoa	86
Q8X150	Gaeumannomyces tritici	Fungi	618
Q90611	Gallus gallus	Metazoa	663
Q966V2	Halocynthia roretzi	Metazoa	388
Q9LRC8	Scutellaria baicalensis	Viridiplantae	527
Q9M653	Polygonatum multiflorum	Viridiplantae	603
Q9M6E9	Abrus precatorius	Viridiplantae	547
Q9TVX3	Olivierus martensii	Metazoa	61
Q9U8W8	Tachypleus tridentatus	Metazoa	292
Q9YGP1	Trimeresurus stejnegeri	Metazoa	158
U6BLZ9	Penicillium canescens	Fungi	463
A0A0D1DWQ2	Mycosarcoma maydis	Fungi	290
A0A2I4E5L6	Juglans regia	Viridiplantae	502
A0A7J6K7Y0	Toxoplasma gondii	Other	640
A0A7M6UMR7	Apis mellifera	Metazoa	1010
A6P6V9	Cannabis sativa	Viridiplantae	544
A6XMY0	Hyas araneus	Metazoa	64
A8E2V8	Trimeresurus gracilis	Metazoa	139
A8QL52	Bungarus fasciatus	Metazoa	517
C0H9B6	Salmo salar	Metazoa	413
C0HJM9	Tityus fasciolatus	Metazoa	84
F1NSM7	Gallus gallus	Metazoa	743
F8QN53	Vipera renardi	Metazoa	137
G4ZHR2	Phytophthora sojae	Other	241
K9L4P7	Penicillium chrysogenum	Fungi	604
M1MR49	Rhipicephalus appendiculatus	Metazoa	176
O18998	Oryctolagus cuniculus	Metazoa	281
O42446	Oreochromis mossambicus	Metazoa	284
O42807	Aspergillus niger	Fungi	281
O57385	Deinagkistrodon acutus	Metazoa	138
O64392	Triticum aestivum	Viridiplantae	146
O76818	Agrotis ipsilon	Metazoa	193
P00616	Oxyuranus scutellatus scutellatus	Metazoa	152
P00690	Sus scrofa	Metazoa	511
P00716	Oryctolagus cuniculus	Metazoa	141
P01321	Canis lupus familiaris	Metazoa	110
P02669	Ovis aries	Metazoa	192
P02752	Gallus gallus	Metazoa	238
P02870	Lens culinaris	Viridiplantae	275
P03954	Macaca fuscata fuscata	Metazoa	388
P07692	Torpedo marmorata	Metazoa	590
P0C8E7	Rhipicephalus sanguineus	Metazoa	114
P0C8G6	Pomacea canaliculata	Metazoa	565
P0CB51	Coccidioides posadasii	Fungi	427
P0DJJ9	Protobothrops flavoviridis	Metazoa	138
P0DJN7	Crotalus lepidus lepidus	Metazoa	138
P10764	Ovis aries	Metazoa	179
P11218	Urtica dioica	Viridiplantae	372
P13487	Leiurus hebraeus	Metazoa	59
P15358	Haementeria officinalis	Metazoa	136
P17728	Leiurus hebraeus	Metazoa	85
P18658	Macaca fascicularis	Metazoa	101
P19136	Phanerodontia chrysosporium	Fungi	382
P20058	Oryctolagus cuniculus	Metazoa	460
P20474	Bothrops asper	Metazoa	138
P28491	Sus scrofa	Metazoa	417
P30230	Raphanus sativus	Viridiplantae	80
P30440	Felis catus	Metazoa	109
P30659	Lutzomyia longipalpis	Metazoa	86
P31515	Xenopus laevis	Metazoa	341
P45561	Sus scrofa	Metazoa	189
P45628	Leiurus hebraeus	Metazoa	59
P45697	Olivierus martensii	Metazoa	84
P53366	Sus scrofa	Metazoa	188
P58154	Lymnaea stagnalis	Metazoa	229
P60212	Tityus obscurus	Metazoa	87
P67875	Aspergillus fumigatus	Fungi	176
P79208	Ovis aries	Metazoa	603
P80035	Canis lupus familiaris	Metazoa	398
P81608	Sus scrofa	Metazoa	191
P82935	Naja kaouthia	Metazoa	86
P83403	Glossina morsitans morsitans	Metazoa	63
P83673	Crassostrea virginica	Metazoa	184
P85966	Triticum kiharae	Viridiplantae	116
P86100	Olivierus martensii	Metazoa	410
